race,workclass,fnlwgt,education,education.num,marital.status,occupation,hours.per.week,native.country,income,sex
81,10,200089,23,2,41,54,40,98,5,1
81,10,375482,20,13,40,52,50,98,5,1
81,10,139340,20,13,43,52,43,98,6,1
81,11,171364,25,9,41,52,30,98,6,0
81,11,90000,20,13,41,50,40,98,6,1
81,11,91482,25,9,41,51,50,98,6,1
81,11,91932,25,9,41,51,40,98,5,1
81,11,18980,25,9,41,55,40,98,6,1
81,11,93073,27,13,41,52,50,98,6,1
81,11,198040,25,9,43,52,20,98,5,1
81,11,16590,20,13,41,57,40,98,5,1
81,11,3391,31,13,40,52,43,98,5,1
81,11,179337,25,9,41,51,60,98,5,1
81,11,218835,31,13,41,55,50,98,5,1
81,13,447579,25,9,43,57,40,98,5,0
81,13,208826,32,16,40,52,98,98,5,0
81,13,311891,32,16,41,52,41,98,6,1
81,13,177647,25,9,41,59,40,98,6,1
81,13,91163,20,13,43,52,50,98,5,0
81,13,29035,21,10,41,61,40,98,6,0
81,13,191364,30,11,41,50,40,98,6,1
81,10,60910,25,9,44,55,50,98,6,0
81,10,391447,20,13,40,52,50,98,5,1
81,10,180980,21,10,43,54,41,98,5,0
81,10,255411,20,13,41,50,50,98,6,1
81,10,176683,30,11,40,52,40,98,5,1
81,10,175911,25,9,43,62,40,98,5,0
81,10,291064,31,13,41,50,50,98,5,1
81,10,5914,32,16,41,52,98,98,6,1
81,10,29881,20,13,40,62,40,98,5,0
81,10,178649,25,9,41,54,20,98,5,0
81,10,176185,31,13,41,50,60,98,6,1
81,10,319168,31,13,41,55,43,98,6,1
81,10,269028,32,16,41,52,40,98,5,1
81,10,370509,20,13,41,50,50,98,6,1
84,10,493689,20,13,40,59,40,98,5,0
81,10,48013,31,13,40,57,40,98,5,0
81,10,90289,30,11,41,59,40,98,6,1
81,10,59829,25,9,41,56,25,98,5,1
81,10,306440,27,13,40,52,66,98,5,1
81,11,17490,31,13,40,50,43,98,6,0
81,11,193241,25,9,40,50,55,98,5,1
81,11,98231,20,13,43,52,43,98,5,1
81,13,138171,32,16,43,52,50,98,6,1
81,13,198720,32,16,41,52,60,98,6,1
81,13,29048,25,9,44,55,40,98,5,0
81,13,34843,20,13,41,57,43,98,6,1
81,13,80057,25,9,41,57,40,98,6,1
81,13,308077,27,13,43,52,40,98,6,0
81,13,190525,20,13,41,52,60,98,6,1
84,13,364310,20,13,40,52,40,98,5,0
81,13,174904,21,10,43,61,48,98,5,1
81,13,93480,31,13,40,52,40,98,5,0
81,13,98508,20,13,43,61,60,98,5,0
81,13,177566,21,10,41,52,50,98,5,1
81,13,380613,20,13,41,57,35,98,6,0
81,13,180407,20,13,43,50,41,98,5,1
81,13,236487,20,13,40,52,40,98,5,0
81,10,90808,29,11,41,52,50,98,6,1
81,10,98416,32,16,41,59,40,98,6,1
81,10,19067,31,13,41,50,43,98,6,1
81,10,230417,20,13,40,55,40,98,5,1
81,10,82241,27,13,40,52,43,98,6,1
81,10,224984,25,9,44,57,16,98,6,0
81,10,287008,27,13,41,52,55,98,6,1
81,10,183898,30,11,41,51,60,98,6,1
81,10,275364,20,13,43,59,40,98,6,1
81,10,221366,20,13,41,52,40,98,5,1
81,10,13991,21,10,41,51,40,98,6,1
81,10,370888,30,11,43,57,6,98,5,0
81,10,98369,25,9,43,58,48,98,5,0
81,10,131776,20,13,43,52,40,98,5,0
81,10,183591,32,16,40,52,50,98,5,1
84,10,77133,20,13,40,50,40,98,5,1
81,10,34918,20,13,40,52,13,98,5,0
81,10,131790,21,10,41,55,30,98,5,0
81,10,90186,21,10,41,55,50,98,5,1
83,10,134727,28,7,43,53,43,98,5,1
81,10,19013,25,9,41,54,55,98,5,1
81,10,178322,29,11,41,55,50,98,6,1
81,10,24893,25,9,43,59,30,98,5,0
81,10,235624,29,11,41,50,40,98,6,1
81,10,91508,25,9,41,51,40,98,5,1
82,10,3916,25,9,43,52,30,98,5,0
81,10,183611,30,11,43,50,55,98,5,1
81,10,372937,34,6,43,57,70,98,5,0
81,10,83033,21,10,40,54,25,98,5,0
81,10,38918,21,10,41,51,50,98,6,1
81,10,203003,24,4,40,51,25,98,5,1
81,10,357619,20,13,41,50,60,98,5,0
81,10,169111,29,11,41,52,40,98,6,1
81,10,200190,25,9,43,57,40,98,5,0
81,10,166634,21,10,43,50,40,98,5,0
81,10,35931,30,11,43,55,25,98,5,0
81,10,31987,21,10,40,61,40,98,5,1
81,10,73434,25,9,41,57,40,98,6,0
81,10,390811,25,9,40,60,50,98,5,1
81,10,177675,20,13,41,50,50,98,6,1
81,10,9198,25,9,44,57,20,98,5,0
81,10,217654,21,10,41,60,40,98,6,1
81,10,88781,20,13,41,51,40,98,6,1
81,10,98070,20,13,41,52,50,98,6,0
81,10,191286,26,8,41,56,48,98,5,1
81,10,31606,21,10,40,54,25,98,5,0
84,10,269013,25,9,41,53,40,98,6,1
81,10,179198,25,9,41,50,40,98,5,1
81,10,135659,20,13,41,53,40,98,6,1
81,10,98718,21,10,41,57,40,98,5,1
81,10,234901,21,10,41,55,50,98,6,1
81,10,264738,25,9,40,50,41,98,5,0
81,10,243409,21,10,41,58,40,98,5,1
81,10,60698,32,16,40,52,60,98,6,0
81,10,49849,25,9,41,51,30,98,5,1
81,10,182163,28,7,40,57,40,98,5,0
81,10,91391,20,13,41,60,40,98,5,1
84,10,91408,21,10,43,52,40,98,6,1
81,10,131391,21,10,43,57,16,98,5,0
81,10,204057,20,13,43,57,40,98,5,0
81,10,75573,20,13,40,50,43,98,5,0
81,10,161914,20,13,40,52,40,98,5,0
81,10,160786,28,7,43,51,43,98,5,1
81,10,290640,25,9,41,54,50,98,6,1
81,10,89159,21,10,43,52,40,98,5,0
81,10,50880,21,10,41,51,40,98,5,1
81,10,226883,25,9,41,51,40,98,5,1
81,10,191139,25,9,43,55,40,98,5,0
81,10,364137,21,10,41,50,50,98,6,1
81,10,263005,31,13,41,50,43,98,5,1
81,10,98301,21,10,41,52,40,98,6,1
81,10,98793,25,9,41,51,40,98,6,1
81,10,198735,20,13,43,62,44,98,5,0
81,10,382368,21,10,40,57,40,98,5,1
81,10,320193,21,10,43,50,40,98,5,0
81,10,161910,20,13,43,54,25,98,5,0
81,10,98910,29,11,40,52,40,98,5,0
81,10,218490,20,13,41,52,43,98,6,1
81,10,137202,21,10,43,57,43,98,5,0
81,10,216491,20,13,43,57,40,98,5,0
81,10,219141,21,10,40,51,43,98,5,1
81,10,323009,25,9,40,57,40,98,5,0
81,10,389843,20,13,41,55,50,98,6,1
81,10,139049,27,13,41,52,70,98,6,1
81,10,366898,25,9,41,51,40,98,5,1
81,10,175558,24,4,44,54,20,98,5,0
81,10,298635,21,10,41,50,50,98,5,1
81,10,91870,31,13,43,52,13,98,5,0
81,10,206470,20,13,41,52,40,98,5,1
84,10,303565,21,10,40,60,40,98,5,1
81,10,189111,29,11,41,54,50,98,6,1
80,10,82393,25,9,40,53,40,98,5,1
81,10,168513,21,10,43,57,40,98,5,0
81,10,318749,29,11,41,59,35,98,5,0
81,10,174791,20,13,43,52,56,98,5,0
81,10,193344,21,10,40,57,40,98,5,0
81,10,323044,21,10,41,50,43,98,6,1
81,11,134768,20,13,41,50,50,98,6,1
80,11,190430,25,9,41,55,40,98,5,1
81,11,207489,20,13,43,55,50,98,5,0
81,11,132716,21,10,41,50,50,98,6,1
81,11,20598,25,9,41,52,38,98,5,1
81,11,132810,21,10,41,53,70,98,5,1
81,11,198136,20,13,44,51,8,98,6,1
81,11,90838,29,11,41,55,60,98,5,1
81,11,186013,21,10,40,57,11,98,5,0
81,11,88570,29,11,41,58,13,98,6,0
81,11,240170,20,13,41,50,50,98,5,1
84,11,179171,25,9,40,55,38,98,5,0
81,13,254185,32,16,41,52,70,98,6,1
81,13,191773,31,13,40,52,50,98,5,0
81,13,2986,30,11,40,57,40,98,5,0
81,13,168891,29,11,41,61,40,98,5,0
81,13,366198,32,16,41,52,43,98,6,1
81,13,131334,31,13,41,52,4,98,5,1
81,10,91066,35,3,41,54,40,98,5,1
81,10,90435,31,13,41,50,50,98,6,1
81,10,131377,31,13,41,50,40,98,6,1
81,10,118730,29,11,40,50,65,98,6,1
81,10,190133,25,9,41,51,40,98,5,1
81,10,174391,25,9,43,54,60,98,5,1
81,10,191740,21,10,41,51,55,98,5,1
81,10,93359,20,13,41,50,60,98,6,1
81,10,91210,21,10,40,57,25,98,5,1
81,10,9898,25,9,41,55,40,98,5,0
81,10,19813,29,11,41,51,43,98,5,1
81,10,91828,29,11,41,60,40,98,5,1
81,10,93062,20,13,41,50,40,98,5,1
80,10,288229,21,10,41,55,40,98,5,0
81,10,137591,21,10,40,55,10,98,5,1
81,10,136877,25,9,41,51,40,98,5,1
81,10,133041,25,9,41,53,40,98,5,0
81,10,191666,21,10,40,57,24,98,5,0
81,11,90137,27,13,41,52,35,98,6,1
81,11,91643,25,9,41,50,60,98,5,1
81,11,134854,29,11,41,50,40,98,6,1
81,11,17491,24,4,41,50,50,98,6,1
81,11,133062,25,9,40,54,40,98,5,1
81,11,231818,34,6,40,51,40,98,5,1
81,11,19813,24,4,41,50,75,98,5,1
81,11,179048,25,9,41,55,60,98,5,1
81,11,91878,25,9,41,50,60,98,5,1
81,11,62539,28,7,44,54,65,98,6,0
81,13,352091,21,10,41,59,40,91,6,1
81,13,593776,21,10,40,57,40,91,5,1
81,13,493382,21,10,41,57,40,91,5,0
81,13,164775,35,3,40,60,40,91,6,1
81,10,213611,24,4,41,62,24,91,5,0
81,10,416417,23,2,40,51,40,91,5,1
81,10,17918,25,9,41,53,35,91,5,1
81,10,327323,35,3,43,56,32,91,5,1
81,10,373662,23,2,41,62,40,91,5,0
81,10,160837,28,7,41,53,40,91,5,1
81,10,98025,35,3,40,60,40,91,5,1
81,10,504725,34,6,40,55,18,91,5,1
81,10,587310,24,4,40,54,35,91,5,1
82,10,138132,26,8,40,51,48,91,5,1
81,10,498049,25,9,41,60,40,91,5,1
81,10,274137,35,3,40,54,50,91,5,1
81,10,191984,23,2,40,62,40,91,5,0
81,10,132633,28,7,43,62,25,91,5,0
81,10,479165,24,4,40,55,43,91,5,1
81,10,32498,23,2,43,53,40,91,5,0
81,10,98830,24,4,40,58,25,91,5,1
81,10,473836,24,4,44,56,43,91,5,0
81,10,349134,34,6,43,56,40,91,5,0
82,10,118861,34,6,41,51,48,91,5,0
81,10,167393,25,9,41,54,40,91,5,1
81,10,548580,21,10,41,51,40,91,5,1
81,10,407068,23,2,41,54,40,91,5,1
81,10,133590,25,9,40,51,40,91,5,1
81,10,132433,26,8,41,51,40,91,5,1
81,10,41391,23,2,40,51,40,91,5,1
81,10,257765,24,4,43,53,40,91,5,1
81,10,191984,23,2,40,62,40,91,5,0
81,10,7690,25,9,40,53,40,91,5,0
81,10,483822,24,4,40,60,40,91,5,1
81,10,216666,33,5,41,53,40,91,5,1
82,10,98413,25,9,40,62,40,91,5,0
81,10,164775,33,5,40,53,40,91,5,1
81,10,29113,25,9,41,55,50,91,5,1
81,10,191591,24,4,41,53,40,91,5,1
81,10,409030,25,9,40,51,40,91,5,1
81,10,190885,25,9,43,62,40,91,5,0
81,10,248980,34,6,41,53,40,91,5,1
81,10,29113,25,9,40,60,28,91,5,1
81,10,191932,21,10,43,62,30,91,5,0
81,10,98918,35,3,40,56,48,91,5,1
81,10,134918,25,9,41,54,40,91,5,1
81,10,248919,28,7,41,51,40,91,5,1
82,10,216937,25,9,40,60,60,91,5,0
81,10,191984,23,2,40,62,40,91,5,0
81,10,219813,33,5,41,51,35,91,5,1
81,10,164775,35,3,40,60,40,91,5,1
81,10,136862,23,2,40,54,40,91,5,0
81,10,250313,33,5,41,61,40,91,5,1
81,10,132041,20,13,40,52,40,91,5,0
81,10,98741,28,7,40,58,40,91,5,1
81,10,236879,22,1,44,62,40,91,5,0
81,10,435361,25,9,40,54,40,91,5,1
81,10,250647,29,11,41,51,40,91,5,1
81,10,279336,25,9,40,57,50,91,5,1
81,10,191488,25,9,40,62,40,91,5,0
81,10,211891,35,3,41,60,40,91,5,1
81,10,200089,35,3,40,60,30,91,5,1
81,10,226608,21,10,43,59,30,91,6,1
84,13,90139,21,10,40,57,40,91,5,1
84,13,23991,35,3,43,54,40,91,5,0
84,13,237811,30,11,40,57,35,91,5,0
84,13,19030,34,6,40,51,65,91,5,1
84,10,177216,27,13,41,52,40,91,5,1
84,10,223191,25,9,41,51,40,91,5,1
84,10,9898,25,9,40,55,30,91,5,1
84,10,267034,28,7,40,51,40,91,5,1
84,10,268051,21,10,41,61,25,91,5,0
84,10,21691,33,5,40,53,40,91,5,0
84,10,348090,25,9,40,58,40,91,5,1
84,10,213479,25,9,43,58,20,91,5,1
84,10,134398,28,7,40,54,16,91,5,1
84,10,31905,25,9,41,53,40,91,5,1
84,10,91824,25,9,40,54,40,91,5,1
84,10,252519,20,13,41,60,40,91,6,1
84,10,250536,21,10,43,54,21,91,5,0
84,10,263898,21,10,40,57,20,91,5,1
84,10,82285,20,13,41,54,40,91,5,0
84,10,224891,35,3,41,62,10,91,5,0
84,10,229072,25,9,43,54,32,91,5,1
84,10,263611,21,10,40,57,40,91,5,0
84,10,169324,25,9,40,54,32,91,5,0
84,10,202720,33,5,41,53,75,91,5,1
84,10,188913,25,9,44,53,40,91,5,0
84,10,98841,20,13,43,52,50,91,5,0
84,10,213135,25,9,41,54,36,91,5,1
84,10,131311,33,5,41,54,24,91,5,0
84,10,167552,23,2,41,51,40,91,6,1
84,10,179091,21,10,41,52,56,91,6,1
84,10,280410,25,9,41,54,40,91,5,1
84,10,29043,30,11,41,57,35,91,5,0
84,10,275369,24,4,43,60,35,91,5,1
80,10,193898,20,13,40,60,50,91,5,0
84,10,217718,35,3,41,54,30,91,5,0
84,10,91188,25,9,40,54,40,91,5,1
84,10,139393,21,10,40,54,30,91,5,0
84,10,167882,21,10,44,54,43,91,5,0
84,10,227938,20,13,41,52,35,91,6,0
84,11,343872,21,10,41,58,35,91,5,1
84,13,320818,21,10,41,54,40,91,5,1
84,13,26491,21,10,40,54,39,91,5,1
81,10,27882,21,10,40,53,40,98,5,0
81,13,382635,20,13,43,57,35,91,5,0
81,10,51835,27,13,41,52,60,91,6,0
81,10,243904,25,9,43,57,40,91,5,1
81,10,306439,23,2,43,60,35,91,5,1
81,10,282609,35,3,40,60,30,91,5,1
81,10,49087,21,10,40,61,40,91,5,1
81,10,244165,21,10,40,50,43,91,5,1
81,10,298891,28,7,40,55,40,91,5,0
81,11,24915,25,9,43,55,20,91,5,0
81,11,131659,21,10,43,53,40,91,5,0
81,11,261913,28,7,41,51,30,91,5,1
84,13,136982,25,9,41,54,40,91,5,0
80,13,336543,30,11,41,61,40,90,6,1
80,10,320431,32,16,41,52,43,90,6,1
80,10,137638,20,13,40,57,40,90,5,0
80,10,166386,28,7,41,53,30,90,5,0
81,10,169180,24,4,41,53,40,90,5,0
80,10,16790,25,9,41,55,40,90,5,1
80,10,320431,31,13,41,50,65,90,6,1
80,10,328241,20,13,41,50,40,90,6,1
80,10,298635,31,13,41,52,40,90,6,1
80,10,13498,21,10,41,51,40,90,5,1
81,10,277691,22,1,40,56,36,90,5,1
80,10,162551,31,13,41,52,40,90,6,0
80,10,16790,25,9,40,51,40,90,5,1
80,10,98772,25,9,40,51,40,90,5,1
80,10,137638,20,13,40,57,40,90,5,0
83,10,356013,25,9,43,51,35,90,5,1
80,10,330416,20,13,40,52,40,90,5,1
80,13,137411,29,11,41,59,37,90,5,1
80,13,90628,32,16,41,52,50,90,5,1
81,10,172510,21,10,44,52,20,98,5,0
81,10,91066,25,9,41,50,30,98,5,1
81,10,90163,20,13,43,50,40,98,6,0
81,10,358915,21,10,40,62,50,98,5,0
81,10,207668,20,13,40,59,60,98,5,1
81,10,188186,25,9,40,54,20,98,5,0
81,10,91779,20,13,40,52,10,98,5,1
81,10,133266,29,11,41,51,50,98,6,1
81,10,180277,25,9,41,57,40,98,5,0
81,11,258883,25,9,41,58,60,98,6,1
81,11,90919,20,13,44,52,3,98,5,0
81,11,174985,30,11,41,51,30,98,5,1
81,11,183523,25,9,41,51,50,98,5,1
80,13,325706,27,13,41,52,50,90,6,1
81,13,219135,27,13,41,52,50,90,6,1
80,13,138509,20,13,41,52,35,90,5,1
80,13,90483,20,13,40,57,20,90,5,1
80,10,198654,27,13,41,52,67,90,6,1
80,10,198341,31,13,41,52,55,90,6,1
80,10,133003,31,13,41,52,50,90,6,1
82,10,135803,20,13,41,50,35,90,5,1
80,10,98283,27,13,40,59,40,90,6,1
80,10,91283,27,13,41,52,40,90,6,1
80,10,366917,20,13,41,50,50,90,6,1
80,10,225598,31,13,41,52,40,90,6,1
80,10,133003,29,11,41,54,60,90,6,1
80,10,90053,31,13,41,52,40,90,5,1
80,10,70387,31,13,41,52,40,90,6,1
80,10,220917,32,16,41,50,40,90,6,1
80,10,98872,31,13,41,50,40,90,6,1
81,10,56536,28,7,40,55,18,90,5,0
80,10,164170,29,11,41,57,40,90,5,0
80,10,164936,20,13,41,50,40,90,6,1
80,10,168381,25,9,44,54,40,90,6,0
80,10,178385,31,13,41,50,48,90,5,1
80,10,302139,20,13,41,55,40,90,5,1
80,10,193260,20,13,41,51,30,90,5,1
80,10,198316,21,10,41,51,40,90,5,1
80,10,175262,30,11,41,57,40,90,5,1
80,10,91666,21,10,40,55,8,90,5,1
80,10,87507,32,16,41,52,60,90,5,1
81,10,98302,31,13,41,55,40,90,5,1
80,10,98620,21,10,41,55,26,90,5,0
82,10,17298,27,13,40,52,40,90,6,1
80,10,341672,20,13,41,57,60,90,5,1
81,10,357914,25,9,41,60,35,90,5,1
80,10,98283,27,13,40,52,40,90,6,1
80,10,243190,27,13,41,52,20,90,6,1
80,10,98872,25,9,41,51,40,90,5,1
82,10,167725,20,13,41,58,84,90,5,1
81,10,90491,21,10,40,57,40,90,5,1
80,10,320431,21,10,40,61,24,90,5,1
80,10,209811,20,13,41,50,40,90,6,1
80,10,19098,31,13,44,59,40,90,5,0
80,10,31740,31,13,41,52,40,90,5,1
84,10,207578,30,11,41,50,50,90,6,1
80,10,191311,31,13,41,52,43,90,5,1
80,10,241938,31,13,41,50,40,90,6,1
80,10,13498,28,7,41,55,35,90,5,1
80,10,236481,27,13,40,52,10,90,5,1
80,10,175262,33,5,41,60,40,90,5,1
80,10,91889,31,13,41,52,50,90,6,1
80,10,176341,20,13,40,59,40,90,5,0
80,10,138370,34,6,41,61,40,90,5,1
81,10,91358,21,10,40,53,40,90,5,1
80,10,138370,31,13,41,61,40,90,5,1
81,10,229137,20,13,41,55,50,90,6,1
80,10,349340,22,1,41,51,40,90,5,1
82,10,191341,21,10,40,55,40,90,5,1
80,10,136687,21,10,40,55,30,90,5,1
84,10,90131,25,9,41,61,40,90,5,1
80,10,98620,28,7,41,55,40,90,5,0
80,10,207352,20,13,41,59,40,90,6,1
80,10,17690,34,6,41,54,60,90,5,1
80,10,334179,31,13,43,53,41,90,5,0
80,10,137367,28,7,41,60,40,90,5,1
80,10,80893,31,13,41,52,43,90,6,1
80,10,341672,21,10,41,57,50,90,5,1
80,10,173858,20,13,41,57,40,90,5,1
80,10,165737,31,13,41,52,43,90,6,1
80,10,137367,28,7,40,51,40,90,5,1
80,10,341672,21,10,40,57,40,90,5,1
80,10,173858,27,13,41,59,40,90,5,1
80,10,79186,20,13,41,52,40,90,5,1
80,10,90471,32,16,41,52,40,90,6,1
80,10,19078,30,11,41,57,37,90,6,0
80,10,160261,31,13,40,52,20,90,5,1
80,11,23510,31,13,43,50,60,90,6,1
80,11,90053,27,13,41,52,50,90,6,1
80,11,138370,31,13,41,55,50,90,5,1
80,11,90411,25,9,40,54,30,90,5,0
80,11,98849,27,13,41,52,40,90,5,1
80,11,98988,20,13,41,55,43,90,5,1
80,11,79186,31,13,41,52,40,90,6,1
80,11,341672,25,9,41,58,50,90,6,1
82,11,19881,27,13,41,52,70,90,6,1
80,11,361180,20,13,40,52,20,90,5,1
80,11,167918,31,13,41,55,50,90,5,1
80,11,98079,20,13,41,55,55,90,5,1
80,11,216402,27,13,41,52,50,90,6,1
80,11,91666,31,13,43,52,50,90,6,1
80,13,90498,20,13,41,52,60,90,6,1
80,13,98517,32,16,41,52,40,90,5,1
80,13,203279,27,13,40,52,50,90,5,1
80,13,13907,20,13,41,52,40,90,6,1
80,13,98620,28,7,43,57,40,90,5,0
80,13,91343,27,13,41,52,72,90,6,1
80,13,93449,31,13,41,52,40,90,6,1
81,13,91754,31,13,41,57,40,90,5,1
80,13,137719,20,13,40,52,20,90,5,1
80,13,137719,31,13,40,52,20,90,5,1
80,13,19881,32,16,41,52,40,90,6,1
80,13,200289,31,13,41,52,19,90,5,1
80,13,138138,20,13,41,52,40,90,5,1
81,13,90933,31,13,41,52,40,90,6,1
81,13,183523,21,10,40,50,40,90,5,1
81,13,167889,32,16,44,52,40,90,5,0
80,10,267866,25,9,41,55,50,90,6,1
81,10,90133,31,13,43,50,60,90,6,1
81,10,293193,32,16,41,52,60,90,6,1
81,10,213913,20,13,41,55,40,90,6,1
81,10,21391,32,16,44,52,40,90,6,1
81,10,180138,20,13,41,50,50,90,6,1
81,10,98118,30,11,41,54,25,90,5,1
81,10,193026,21,10,43,51,40,90,5,1
81,10,213226,20,13,41,52,40,90,6,1
81,10,91654,20,13,41,52,50,90,6,0
81,10,138410,20,13,40,52,50,90,5,1
81,10,82743,30,11,40,58,55,90,5,1
81,10,406603,25,9,40,54,6,90,5,1
81,10,434308,20,13,41,52,65,90,5,1
81,10,190483,21,10,43,55,48,90,5,0
81,10,18901,20,13,41,57,60,90,6,1
81,10,202910,25,9,41,50,55,90,6,1
81,10,182629,31,13,43,55,24,90,5,1
80,10,79186,20,13,41,50,40,90,5,1
81,10,186188,21,10,43,50,43,90,5,0
81,10,9916,21,10,40,57,40,90,5,0
81,10,216181,21,10,40,55,36,90,5,1
82,10,52327,31,13,41,52,40,90,6,1
81,10,136629,20,13,41,53,40,90,5,1
81,10,190793,32,16,41,52,40,90,6,1
81,10,59119,31,13,41,59,40,90,5,1
81,11,137240,31,13,41,50,30,90,6,0
80,11,90919,20,13,41,54,50,90,6,1
81,11,266324,21,10,43,50,70,90,6,1
81,11,176185,30,11,41,55,60,90,5,1
81,11,182752,25,9,41,57,35,90,5,0
81,11,138285,30,11,41,54,40,90,5,1
81,11,202910,20,13,41,50,50,90,5,1
80,11,313640,20,13,40,55,60,90,5,1
80,11,180303,20,13,43,51,47,90,5,1
81,11,190072,21,10,41,51,40,90,6,1
82,11,91613,20,13,43,50,30,90,5,1
81,13,139350,32,16,41,52,40,90,6,1
81,10,185027,30,11,41,51,40,98,6,1
81,10,131888,25,9,43,51,50,98,5,1
81,10,183627,25,9,41,53,48,98,5,1
81,10,163911,25,9,40,51,35,98,5,1
81,10,98277,25,9,40,60,40,98,5,1
81,10,139113,20,13,43,52,36,98,5,0
81,10,1900,25,9,41,53,60,98,6,1
81,10,91041,25,9,41,54,25,98,5,1
81,10,118911,28,7,40,54,40,98,5,0
81,10,90413,20,13,41,51,55,98,5,0
81,10,160647,21,10,40,50,40,98,6,0
81,10,169364,21,10,43,60,40,98,5,0
81,10,182177,25,9,40,54,40,98,5,1
81,10,90635,25,9,40,51,35,98,5,1
81,10,139141,25,9,40,54,40,98,5,0
81,10,91041,29,11,40,51,44,98,5,1
81,10,90932,20,13,41,52,60,98,6,1
81,10,98438,20,13,41,52,40,98,6,1
81,10,91313,33,5,43,53,40,98,5,0
81,10,167980,25,9,41,50,40,98,5,1
81,10,193341,31,13,40,52,40,98,5,1
81,10,63437,25,9,40,56,40,98,5,1
80,10,191911,20,13,40,52,55,98,5,1
81,11,19091,25,9,41,51,35,98,5,1
81,13,25890,31,13,41,57,40,98,6,1
81,13,335005,20,13,40,52,35,98,5,1
81,13,213891,31,13,41,57,40,98,6,1
81,10,98277,20,13,41,52,50,98,6,1
81,10,98411,20,13,40,54,50,98,6,1
81,10,67728,25,9,41,51,40,98,5,1
81,10,191329,25,9,44,54,35,98,5,0
81,10,203435,21,10,43,55,40,98,5,0
81,10,170841,30,11,41,57,40,98,6,0
81,10,573583,25,9,41,58,48,98,6,1
81,10,174351,26,8,41,51,40,98,5,1
81,10,252713,25,9,41,53,30,98,5,1
81,10,26798,35,3,41,51,43,98,5,0
81,10,240629,25,9,41,51,40,98,6,1
81,10,169185,21,10,43,50,40,98,5,0
81,10,191985,35,3,41,51,43,98,5,1
81,10,98718,21,10,41,51,40,98,5,1
81,10,236590,26,8,40,52,35,98,5,0
81,10,91276,35,3,41,51,43,98,5,1
81,10,98001,21,10,40,60,40,98,5,1
81,10,93987,24,4,41,53,40,98,5,1
81,10,90653,35,3,43,54,11,98,5,1
81,10,165017,25,9,41,52,40,98,6,1
81,10,284912,34,6,43,55,43,98,5,0
81,10,279031,29,11,41,57,40,98,5,1
81,10,329059,25,9,41,53,40,98,6,1
81,10,90838,27,13,40,52,8,98,5,0
81,10,353263,31,13,40,57,50,98,6,0
81,10,138352,35,3,41,54,24,98,5,0
81,10,134778,20,13,41,52,55,98,6,1
81,10,189121,20,13,41,60,40,98,6,1
81,10,162930,20,13,41,52,50,98,5,1
81,10,258932,25,9,41,54,80,98,5,0
81,10,185556,21,10,41,51,40,98,5,1
81,10,216256,20,13,41,50,60,98,6,1
81,10,189159,30,11,41,57,40,98,5,1
81,10,98165,26,8,44,53,40,98,5,0
81,10,131807,35,3,41,53,40,98,5,1
81,10,193813,30,11,41,50,55,98,5,1
81,10,202565,23,2,41,53,40,98,5,1
81,10,131916,25,9,41,53,40,98,6,0
81,10,30918,21,10,40,51,40,98,5,1
81,10,170436,21,10,40,54,35,98,5,1
81,10,175017,35,3,41,54,40,98,5,1
81,10,91863,20,13,41,52,43,98,6,1
81,10,132879,23,2,41,60,40,98,5,1
81,10,91878,23,2,41,60,40,98,5,1
81,10,17491,35,3,44,53,10,98,5,0
81,10,89182,26,8,43,53,40,98,5,0
81,10,134410,21,10,43,53,40,98,5,1
81,11,188738,25,9,41,50,60,98,6,1
81,11,90419,20,13,41,52,43,98,6,1
81,11,133201,35,3,41,56,40,98,5,1
81,11,133419,23,2,41,50,67,98,6,1
81,11,184436,25,9,41,54,80,98,5,1
81,11,139838,25,9,41,51,24,98,5,1
81,11,93208,25,9,41,54,75,98,5,0
81,11,241862,25,9,41,52,40,98,6,0
81,11,1900,35,3,41,55,55,98,6,1
81,11,132686,27,13,40,52,50,98,6,1
81,11,21398,24,4,41,51,40,98,5,1
81,11,190290,25,9,41,56,40,98,5,1
81,11,72931,24,4,41,57,20,98,6,1
81,11,37913,20,13,41,50,40,98,6,1
81,11,49854,25,9,41,51,40,98,5,1
81,11,168191,24,4,41,54,70,98,5,1
81,13,98163,32,16,40,50,40,98,6,0
81,13,91503,20,13,41,57,20,98,5,1
84,13,174486,32,16,41,52,35,98,6,1
84,13,133178,25,9,41,54,38,98,6,0
84,13,213431,21,10,40,54,10,98,5,0
84,13,287658,31,13,43,52,40,98,5,1
84,10,182187,29,11,41,61,38,98,6,1
84,10,132887,25,9,41,58,40,98,5,1
84,10,160187,33,5,41,54,16,98,5,0
84,10,229138,26,8,41,54,40,98,5,1
81,10,184307,21,10,41,50,50,98,6,1
84,10,185072,21,10,40,57,40,98,5,0
84,10,69043,21,10,40,55,40,98,5,1
84,10,244771,21,10,40,53,20,98,5,0
84,10,193219,25,9,40,57,35,98,5,0
84,10,29085,30,11,40,54,35,98,5,1
84,10,175413,25,9,40,57,40,98,5,0
84,10,90139,30,11,41,60,40,98,5,1
81,10,219371,25,9,41,57,40,98,5,0
84,10,343905,25,9,40,60,40,98,5,1
84,10,251854,21,10,40,57,40,98,5,0
84,10,254347,21,10,40,57,30,98,5,0
84,10,401623,21,10,41,59,40,98,6,1
